"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"19.02.2026","1,3015","1,2860","1,2860","1,2860","5,10K","-3,56%"
"18.02.2026","1,3495","1,2810","1,2810","1,2810","62,42K","7,36%"
"17.02.2026","1,2570","1,2490","1,2490","1,1910","53,52K","0,24%"
"16.02.2026","1,2540","1,3000","1,3000","1,2910","3,44K","-2,45%"
"13.02.2026","1,2855","1,2600","1,3020","1,2460","199,41K","0,55%"
"12.02.2026","1,2785","1,3450","1,3450","1,2810","51,13K","-7,69%"
"11.02.2026","1,3850","1,3720","1,3720","1,3720","26,55K","-2,67%"
"10.02.2026","1,4230","1,4230","1,4230","1,4230","7,20K","-0,18%"
"09.02.2026","1,4255","1,3840","1,3840","1,3840","12,18K","6,06%"
"06.02.2026","1,3440","1,2240","1,3250","1,2240","76,72K","4,11%"
"05.02.2026","1,2910","1,2850","1,2850","1,2560","10,51K","-7,06%"
"04.02.2026","1,3890","1,4920","1,4920","1,4020","21,06K","-7,12%"
"03.02.2026","1,4955","1,6030","1,6030","1,4910","3,67K","-7,51%"
"02.02.2026","1,6170","1,4520","1,5620","1,4520","39,09K","2,08%"
"30.01.2026","1,5840","1,5420","1,6080","1,5400","171,65K","2,66%"
"29.01.2026","1,5430","1,6860","1,6860","1,4990","25,49K","-9,05%"
"28.01.2026","1,6965","1,7200","1,7200","1,7160","3,87K","2,11%"
"27.01.2026","1,6615","1,6510","1,6640","1,6270","87,02K","2,82%"
"26.01.2026","1,6160","1,5650","1,5950","1,5460","23,91K","0,94%"
"23.01.2026","1,6010","1,5710","1,6080","1,5500","115,38K","2,04%"
"22.01.2026","1,5690","1,5710","1,5870","1,5710","118,93K","3,91%"
"21.01.2026","1,5100","1,4340","1,4450","1,3990","43,14K","0,77%"
"20.01.2026","1,4985","1,4550","1,4750","1,4070","147,90K","0,67%"
"19.01.2026","1,4885","1,5110","1,5110","1,4740","33,54K","-7,78%"
"16.01.2026","1,6140","1,6490","1,6590","1,6010","72,82K","-3,47%"
"15.01.2026","1,6720","1,6040","1,6780","1,6040","161,14K","6,84%"
"14.01.2026","1,5650","1,6140","1,6300","1,5380","231,78K","-6,40%"
"13.01.2026","1,6720","1,6740","1,7110","1,6420","289,11K","-0,42%"
"12.01.2026","1,6790","1,6150","1,6680","1,5880","178,05K","1,02%"
"09.01.2026","1,6620","1,6000","1,6280","1,6000","130,31K","4,76%"
"08.01.2026","1,5865","1,6330","1,6410","1,5940","167,85K","-4,69%"
"07.01.2026","1,6645","1,6220","1,6620","1,6140","45,82K","4,00%"
"06.01.2026","1,6005","1,5650","1,6280","1,5650","63,30K","0,16%"
"05.01.2026","1,5980","1,5950","1,5950","1,5950","25,24K","6,29%"
"02.01.2026","1,5035","1,5920","1,6090","1,5260","139,73K","-4,48%"
"31.12.2025","1,5740","1,5630","1,5630","1,5630","1,40K","-2,84%"
"30.12.2025","1,6200","1,6070","1,6130","1,5960","78,13K","1,38%"
"29.12.2025","1,5980","1,6340","1,6340","1,5980","2,95K","-2,02%"
"24.12.2025","1,6310","1,6290","1,6290","1,6290","15,32K","1,08%"
"23.12.2025","1,6135","1,6040","1,6040","1,5770","16,92K","0,56%"
"22.12.2025","1,6045","1,6050","1,6250","1,6050","36,28K","2,82%"
"19.12.2025","1,5605","1,5130","1,5500","1,5020","190,30K","3,83%"
"18.12.2025","1,5030","1,4540","1,4800","1,4540","35,61K","5,14%"
"17.12.2025","1,4295","1,5530","1,5530","1,4210","138,37K","-2,79%"
"16.12.2025","1,4705","1,4480","1,5090","1,4480","425,11K","-5,37%"
"15.12.2025","1,5540","1,5550","1,5840","1,4880","183,72K","0,29%"
"12.12.2025","1,5495","1,7000","1,7000","1,5410","202,97K","-4,88%"
"11.12.2025","1,6290","1,6500","1,7060","1,6170","101,64K","-4,35%"
"10.12.2025","1,7030","1,7090","1,7100","1,7090","55,89K","-0,99%"
"09.12.2025","1,7200","1,7030","1,7100","1,7030","40,40K","0,41%"
"08.12.2025","1,7130","1,7520","1,7610","1,7480","68,41K","-0,72%"
"05.12.2025","1,7255","1,7290","1,7670","1,7010","76,35K","2,53%"
"04.12.2025","1,6830","1,7190","1,7190","1,6830","27,15K","0,30%"
"03.12.2025","1,6780","1,6610","1,6610","1,6610","27,33K","1,48%"
"02.12.2025","1,6535","1,6420","1,6420","1,6420","15,07K","1,85%"
"01.12.2025","1,6235","1,6010","1,6250","1,5820","92,94K","-0,64%"
"28.11.2025","1,6340","1,6420","1,6440","1,6250","18,44K","1,55%"
"27.11.2025","1,6090","1,6290","1,6290","1,6170","8,52K","-0,28%"
"26.11.2025","1,6135","1,5740","1,5830","1,5590","78,84K","9,43%"
"25.11.2025","1,4745","1,5040","1,5060","1,4310","317,58K","-0,81%"
"24.11.2025","1,4865","1,3910","1,4700","1,3490","35,46K","14,39%"
"21.11.2025","1,2995","1,3020","1,3190","1,2340","358,54K","-14,37%"
"20.11.2025","1,5175","1,5900","1,6050","1,5320","131,74K","4,19%"
"19.11.2025","1,4565","1,4220","1,5290","1,4220","291,31K","1,39%"
"18.11.2025","1,4365","1,4610","1,4810","1,3560","472,88K","-8,12%"
"17.11.2025","1,5635","1,6440","1,6440","1,5370","135,98K","-3,31%"
"14.11.2025","1,6170","1,5270","1,5510","1,4430","158,75K","-0,49%"
"13.11.2025","1,6250","1,7740","1,7740","1,6250","42,38K","-6,93%"
"12.11.2025","1,7460","1,8100","1,8220","1,7500","16,72K","1,57%"
"11.11.2025","1,7190","1,7710","1,7710","1,7590","14,32K","-0,26%"
"10.11.2025","1,7235","1,7230","1,7235","1,7230","1,54K","15,17%"
"07.11.2025","1,4965","1,5940","1,5940","1,5010","427,18K","-10,12%"
"06.11.2025","1,6650","1,8090","1,8460","1,6650","524,87K","-9,36%"
"05.11.2025","1,8370","1,8370","1,8370","1,8370","11,34K","-0,76%"
"04.11.2025","1,8510","1,8360","1,8490","1,8160","71,58K","-5,13%"
"03.11.2025","1,9510","1,9390","2,0290","1,9120","204,20K","0,62%"
"31.10.2025","1,9390","2,0030","2,0170","1,9210","257,52K","-0,62%"
"30.10.2025","1,9510","1,9530","1,9530","1,9490","61,51K","-3,01%"
"29.10.2025","2,0115","2,0390","2,0390","2,0210","29,99K","2,68%"
"28.10.2025","1,9590","1,9170","1,9590","1,9170","47,98K","3,60%"
"27.10.2025","1,8910","1,8610","1,8900","1,8610","164,05K","7,20%"
"24.10.2025","1,7640","1,7090","1,7660","1,7040","362,45K","6,68%"
"23.10.2025","1,6535","1,6300","1,6520","1,6290","179,03K","3,05%"
"22.10.2025","1,6045","1,6660","1,6800","1,6260","177,50K","-4,89%"
"21.10.2025","1,6870","1,6820","1,6940","1,6710","188,57K","-0,35%"
"20.10.2025","1,6930","1,6310","1,6900","1,6310","91,51K","11,82%"
"17.10.2025","1,5140","1,4310","1,5800","1,4300","258,17K","-5,73%"
"16.10.2025","1,6060","1,6080","1,6360","1,6080","118,43K","-0,65%"
"15.10.2025","1,6165","1,5710","1,6030","1,5710","135,03K","6,14%"
"14.10.2025","1,5230","1,5110","1,5230","1,4840","86,34K","-3,21%"
"13.10.2025","1,5735","1,5620","1,5820","1,5620","106,74K","0,06%"
"10.10.2025","1,5725","1,7470","1,7690","1,7440","167,13K","-8,79%"
"09.10.2025","1,7240","1,7500","1,7500","1,7240","1,77K","0,35%"
"08.10.2025","1,7180","1,6720","1,6720","1,6720","14,87K","3,62%"
"07.10.2025","1,6580","1,7010","1,7220","1,7010","51,98K","-1,51%"
"06.10.2025","1,6835","1,6630","1,6860","1,6540","96,16K","0,78%"
"03.10.2025","1,6705","1,6900","1,6900","1,6650","59,23K","1,27%"
"02.10.2025","1,6495","1,6860","1,6860","1,6860","28,92K","3,55%"
"01.10.2025","1,5930","1,5190","1,5190","1,5130","23,03K","2,12%"
"30.09.2025","1,5600","1,5680","1,5680","1,5600","2,99K","-1,58%"
"29.09.2025","1,5850","1,5940","1,6120","1,5870","50,64K","4,38%"
"26.09.2025","1,5185","1,5260","1,5440","1,4940","74,28K","0,36%"
"25.09.2025","1,5130","1,5390","1,5410","1,5010","39,76K","-3,38%"
"24.09.2025","1,5660","1,5880","1,5950","1,5730","6,61K","-2,85%"
"23.09.2025","1,6120","1,6270","1,6310","1,6070","149,61K","0,44%"
"22.09.2025","1,6050","1,5740","1,5810","1,5540","176,80K","3,55%"
"19.09.2025","1,5500","1,5320","1,5700","1,5300","46,08K","-0,70%"
"18.09.2025","1,5610","1,5170","1,5630","1,5100","29,52K","7,95%"
"17.09.2025","1,4460","1,4820","1,4890","1,4620","67,62K","-2,20%"
"16.09.2025","1,4785","1,5080","1,5150","1,4790","150,61K","-0,30%"
"15.09.2025","1,4830","1,4540","1,4850","1,4380","387,39K","2,95%"
"12.09.2025","1,4405","1,4160","1,4380","1,4070","96,72K","1,30%"
"11.09.2025","1,4220","1,3900","1,4120","1,3850","101,00K","1,72%"
"10.09.2025","1,3980","1,3970","1,4160","1,3830","316,34K","3,36%"
"09.09.2025","1,3525","1,3660","1,3760","1,3640","182,38K","-1,71%"
"08.09.2025","1,3760","1,3430","1,3750","1,3430","126,90K","5,08%"
"05.09.2025","1,3095","1,3550","1,3780","1,2820","342,30K","0,81%"
"04.09.2025","1,2990","1,2750","1,3010","1,2750","142,50K","2,93%"
"03.09.2025","1,2620","1,2490","1,2730","1,2440","399,13K","6,95%"
"02.09.2025","1,1800","1,2310","1,2310","1,2200","67,25K","-8,28%"
"01.09.2025","1,2865","1,2770","1,2865","1,2770","0,08K","0,67%"
"29.08.2025","1,2780","1,3510","1,3520","1,3030","107,66K","-4,63%"
"28.08.2025","1,3400","1,3240","1,3510","1,3240","156,33K","1,25%"
"27.08.2025","1,3235","1,3210","1,3310","1,3110","169,66K","2,16%"
"26.08.2025","1,2955","1,2820","1,2950","1,2780","202,23K","-1,71%"
"22.08.2025","1,3180","1,2040","1,3260","1,2040","323,62K","6,63%"
"21.08.2025","1,2360","1,2610","1,2610","1,2140","1,18M","0,41%"
"20.08.2025","1,2310","1,2720","1,2850","1,1840","488,94K","-6,81%"
"19.08.2025","1,3210","1,3700","1,3760","1,3160","359,75K","-3,54%"
"18.08.2025","1,3695","1,3840","1,3850","1,3690","95,08K","-0,94%"
"15.08.2025","1,3825","1,4280","1,4280","1,3940","83,51K","-2,43%"
"14.08.2025","1,4170","1,4220","1,4260","1,3870","295,37K","-0,25%"
"13.08.2025","1,4205","1,4350","1,4620","1,4150","243,45K","1,65%"
"12.08.2025","1,3975","1,3550","1,4070","1,3480","309,36K","1,27%"
"11.08.2025","1,3800","1,3780","1,3790","1,3580","45,45K","1,85%"
"08.08.2025","1,3550","1,3190","1,3430","1,3160","107,45K","2,96%"
"07.08.2025","1,3160","1,3010","1,3520","1,3010","583,69K","4,03%"
"06.08.2025","1,2650","1,2450","1,2620","1,2450","68,71K","2,89%"
"05.08.2025","1,2295","1,2930","1,2930","1,2290","96,84K","-1,24%"
"04.08.2025","1,2450","1,1900","1,2460","1,1860","213,60K","6,36%"
"01.08.2025","1,1705","1,2770","1,2800","1,1580","191,07K","-13,87%"
"31.07.2025","1,3590","1,4380","1,4380","1,3530","21,41K","1,30%"
"30.07.2025","1,3415","1,3300","1,3460","1,3300","13,84K","1,09%"
"29.07.2025","1,3270","1,3540","1,3710","1,3440","41,41K","0,38%"
"28.07.2025","1,3220","1,3270","1,3270","1,3270","5,42K","2,16%"
"25.07.2025","1,2940","1,2770","1,2920","1,2770","106,96K","1,01%"
"24.07.2025","1,2810","1,2900","1,2900","1,2810","8,25K","3,35%"
"23.07.2025","1,2395","1,2560","1,2560","1,2395","1,60K","0,00%"
"22.07.2025","1,2395","1,2420","1,2420","1,2420","1,58K","-4,06%"
"21.07.2025","1,2920","1,2720","1,2970","1,2720","225,10K","3,28%"
"18.07.2025","1,2510","1,2640","1,2670","1,2460","78,24K","-1,07%"
"17.07.2025","1,2645","1,2430","1,2645","1,2430","5,09K","6,35%"
"16.07.2025","1,1890","1,1940","1,1940","1,1940","4,61K","-4,50%"
"15.07.2025","1,2450","1,2350","1,2350","1,2350","25,47K","4,01%"
"14.07.2025","1,1970","1,1810","1,1810","1,1810","17,24K","1,31%"
"11.07.2025","1,1815","1,1870","1,1870","1,1815","3,01K","-1,25%"
"10.07.2025","1,1965","1,1960","1,1965","1,1960","4,30K","0,63%"
"09.07.2025","1,1890","1,1640","1,1890","1,1640","9,97K","2,50%"
"08.07.2025","1,1600","1,1790","1,1790","1,1790","16,83K","-1,07%"
"07.07.2025","1,1725","1,1700","1,1860","1,1670","28,90K","0,13%"
"04.07.2025","1,1710","1,1800","1,1800","1,1800","1,53K","-3,22%"
"03.07.2025","1,2100","1,1600","1,2100","1,1600","15,00K","5,91%"
"02.07.2025","1,1425","1,1390","1,1425","1,1390","1,04K","2,65%"
"01.07.2025","1,1130","1,1550","1,1550","1,1130","2,22K","-3,13%"
"30.06.2025","1,1490","1,1690","1,1690","1,1690","2,61K","0,13%"
"27.06.2025","1,1475","1,1370","1,1370","1,1370","36,27K","4,79%"
"26.06.2025","1,0950","1,0890","1,0950","1,0890","7,27K","1,53%"
"25.06.2025","1,0785","1,0920","1,0920","1,0920","24,27K","2,18%"
"24.06.2025","1,0555","1,0550","1,0555","1,0550","22,70K","8,76%"
"23.06.2025","0,9705","0,9470","0,9705","0,9470","14,00K","1,52%"
"20.06.2025","0,9560","0,9680","0,9680","0,9560","31,96K","2,74%"
"19.06.2025","0,9305","0,9690","0,9690","0,9230","35,54K","-6,86%"
"18.06.2025","0,9990","0,9940","0,9940","0,9940","121,65K","-1,04%"
"17.06.2025","1,0095","1,0000","1,0095","1,0000","27,59K","-1,46%"
"16.06.2025","1,0245","0,9860","1,0245","0,9860","39,98K","2,96%"
"13.06.2025","0,9950","0,9530","0,9530","0,9530","50,93K","-2,55%"
"12.06.2025","1,0210","0,9820","1,0160","0,9820","216,10K","-3,08%"
"11.06.2025","1,0535","1,0290","1,0535","1,0290","20,28K","3,13%"
"10.06.2025","1,0215","1,0180","1,0180","1,0180","23,59K","0,69%"
"09.06.2025","1,0145","1,0120","1,0120","1,0120","32,18K","0,35%"
"06.06.2025","1,0110","0,9830","1,0110","0,9830","3,50K","-2,46%"
"05.06.2025","1,0365","1,0080","1,0080","1,0080","27,29K","3,44%"
"04.06.2025","1,0020","0,9920","1,0020","0,9920","0,66K","1,62%"
"03.06.2025","0,9860","0,9380","0,9860","0,9380","17,10K","7,52%"
"02.06.2025","0,9170","0,9060","0,9060","0,9020","26,96K","-0,86%"
"30.05.2025","0,9250","0,9030","0,9030","0,9030","10,05K","-2,73%"
"29.05.2025","0,9510","1,0040","1,0040","1,0040","23,91K","0,32%"
"28.05.2025","0,9480","0,9380","0,9430","0,9380","43,47K","1,77%"
"27.05.2025","0,9315","0,9350","0,9350","0,9350","12,21K","10,11%"
"23.05.2025","0,8460","0,8150","0,8490","0,8080","104,02K","-6,16%"
"22.05.2025","0,9015","0,8980","0,9015","0,8980","12,60K","-6,77%"
"21.05.2025","0,9670","0,9260","0,9430","0,9260","2,64K","1,52%"
"20.05.2025","0,9525","0,9510","0,9525","0,9510","26,64K","0,37%"
"19.05.2025","0,9490","0,8930","0,9510","0,8860","31,59K","-0,99%"
"16.05.2025","0,9585","0,9680","0,9790","0,9580","65,33K","0,05%"
"15.05.2025","0,9580","0,9330","0,9580","0,9290","24,65K","0,90%"
"14.05.2025","0,9495","0,9360","0,9410","0,9360","6,30K","1,82%"
"13.05.2025","0,9325","0,8500","0,8500","0,8500","22,74K","11,21%"
"12.05.2025","0,8385","0,8750","0,8780","0,8370","27,26K","17,44%"
"09.05.2025","0,7140","0,7370","0,7390","0,7300","388,08K","-0,97%"
"08.05.2025","0,7210","0,7160","0,7160","0,6950","250,26K","9,91%"
"07.05.2025","0,6560","0,6870","0,6870","0,6560","6,19K","-3,10%"
"06.05.2025","0,6770","0,6490","0,6490","0,6490","11,91K","-5,38%"
"02.05.2025","0,7155","0,6790","0,7080","0,6790","10,89K","0,99%"
"01.05.2025","0,7085","0,6880","0,7120","0,6750","214,94K","18,38%"
"30.04.2025","0,5985","0,6100","0,6100","0,5530","41,09K","-3,00%"
"29.04.2025","0,6170","0,6200","0,6200","0,6200","5,06K","6,01%"
"28.04.2025","0,5820","0,6140","0,6140","0,6030","29,41K","-1,19%"
"25.04.2025","0,5890","0,6000","0,6000","0,5760","74,09K","5,08%"
"24.04.2025","0,5605","0,5520","0,5680","0,5520","45,20K","6,56%"
"23.04.2025","0,5260","0,5290","0,5470","0,5290","45,94K","15,86%"
"22.04.2025","0,4540","0,4290","0,4540","0,4290","19,24K","-2,05%"
"17.04.2025","0,4635","0,5010","0,5010","0,5010","14,74K","-10,43%"
"16.04.2025","0,5175","0,5170","0,5170","0,5030","364,35K","-8,08%"
"15.04.2025","0,5630","0,5500","0,5630","0,5500","3,68K","2,18%"
"14.04.2025","0,5510","0,5610","0,5820","0,5600","172,86K","14,08%"
"11.04.2025","0,4830","0,5160","0,5160","0,5080","56,65K","-2,82%"
"10.04.2025","0,4970","0,6190","0,6190","0,4970","42,25K","18,19%"
"09.04.2025","0,4205","0,4140","0,4190","0,3750","693,18K","-16,07%"
"08.04.2025","0,5010","0,4870","0,5240","0,4770","174,53K","24,32%"
"07.04.2025","0,4030","0,3210","0,3840","0,3210","316,87K","-21,52%"
"04.04.2025","0,5135","0,6250","0,6250","0,5410","25,85K","-23,07%"
"03.04.2025","0,6675","0,7070","0,7070","0,6740","21,88K","-23,50%"
"02.04.2025","0,8725","0,8370","0,8540","0,8300","32,60K","2,59%"
"01.04.2025","0,8505","0,8310","0,8310","0,8090","28,20K","10,53%"
